194.682349	577.699824
562.980440	438.022782
388.545603	253.527683
356.806475	217.701613
77.692308	103.052571
562.980440	161.977218
400.000000	300.000000
388.545603	346.472317
468.715230	55.573792
356.806475	382.298387
202.905818	323.931566
11.630280	371.076752
225.148925	233.687734
264.539511	206.498376
264.539511	393.501624
225.148925	366.312266
312.053668	200.729113
202.905818	276.068434
597.000000	300.000000
335.799394	5.165464
194.682349	22.300176
312.053668	399.270887
335.799394	594.834536
77.692308	496.947429
11.630280	228.923248
468.715230	544.426208
